"longitude","latitude","start_date","end_date","label","cube"
-55.9416,-12.0383,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9169,-12.0355,2010-09-14,2011-08-29,"Forest","mod13q1_512"
-55.9397,-12.0404,2007-09-14,2008-08-28,"Forest","mod13q1_512"
-55.9397,-12.0404,2008-09-13,2009-08-29,"Forest","mod13q1_512"
-55.9397,-12.0404,2009-09-14,2010-08-29,"Forest","mod13q1_512"
-55.9397,-12.0404,2010-09-14,2011-08-29,"Forest","mod13q1_512"
-55.9397,-12.0404,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.9397,-12.0404,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9179,-12.0402,2009-09-14,2010-08-29,"Forest","mod13q1_512"
-55.9221,-12.0414,2007-09-14,2008-08-28,"Forest","mod13q1_512"
-55.9221,-12.0414,2008-09-13,2009-08-29,"Forest","mod13q1_512"
-55.9221,-12.0414,2009-09-14,2010-08-29,"Forest","mod13q1_512"
-55.9221,-12.0414,2010-09-14,2011-08-29,"Forest","mod13q1_512"
-55.9221,-12.0414,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.9221,-12.0414,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9413,-12.032,2007-09-14,2008-08-28,"Forest","mod13q1_512"
-55.9413,-12.032,2009-09-14,2010-08-29,"Forest","mod13q1_512"
-55.9255,-12.0412,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9179,-12.0402,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9169,-12.0355,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.9169,-12.0355,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9179,-12.0402,2007-09-14,2008-08-28,"Forest","mod13q1_512"
-55.9179,-12.0402,2008-09-13,2009-08-29,"Forest","mod13q1_512"
-55.9403,-12.0421,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9179,-12.0402,2010-09-14,2011-08-29,"Forest","mod13q1_512"
-55.9179,-12.0402,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.9383,-12.0419,2007-09-14,2008-08-28,"Forest","mod13q1_512"
-55.9383,-12.0419,2008-09-13,2009-08-29,"Forest","mod13q1_512"
-55.9383,-12.0419,2009-09-14,2010-08-29,"Forest","mod13q1_512"
-55.9383,-12.0419,2010-09-14,2011-08-29,"Forest","mod13q1_512"
-55.9383,-12.0419,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.9383,-12.0419,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9413,-12.032,2010-09-14,2011-08-29,"Forest","mod13q1_512"
-55.9413,-12.032,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.9413,-12.032,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9381,-12.0404,2007-09-14,2008-08-28,"Forest","mod13q1_512"
-55.9381,-12.0404,2008-09-13,2009-08-29,"Forest","mod13q1_512"
-55.9381,-12.0404,2009-09-14,2010-08-29,"Forest","mod13q1_512"
-55.9381,-12.0404,2010-09-14,2011-08-29,"Forest","mod13q1_512"
-55.9381,-12.0404,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.9381,-12.0404,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9424,-12.0353,2008-09-13,2009-08-29,"Forest","mod13q1_512"
-55.9424,-12.0353,2009-09-14,2010-08-29,"Forest","mod13q1_512"
-55.9409,-12.0353,2007-09-14,2008-08-28,"Forest","mod13q1_512"
-55.9409,-12.0353,2008-09-13,2009-08-29,"Forest","mod13q1_512"
-55.9409,-12.0353,2009-09-14,2010-08-29,"Forest","mod13q1_512"
-55.9409,-12.0353,2010-09-14,2011-08-29,"Forest","mod13q1_512"
-55.9409,-12.0353,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.9409,-12.0353,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.92,-12.036,2010-09-14,2011-08-29,"Forest","mod13q1_512"
-55.92,-12.036,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.92,-12.036,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9212,-12.0385,2008-09-13,2009-08-29,"Forest","mod13q1_512"
-55.9424,-12.0353,2007-09-14,2008-08-28,"Forest","mod13q1_512"
-55.9423,-12.041,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9212,-12.0385,2007-09-14,2008-08-28,"Forest","mod13q1_512"
-55.9212,-12.0385,2009-09-14,2010-08-29,"Forest","mod13q1_512"
-55.9396,-12.035,2007-09-14,2008-08-28,"Forest","mod13q1_512"
-55.9396,-12.035,2008-09-13,2009-08-29,"Forest","mod13q1_512"
-55.9396,-12.035,2009-09-14,2010-08-29,"Forest","mod13q1_512"
-55.9396,-12.035,2010-09-14,2011-08-29,"Forest","mod13q1_512"
-55.9396,-12.035,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.9396,-12.035,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9366,-12.0407,2007-09-14,2008-08-28,"Forest","mod13q1_512"
-55.9366,-12.0407,2008-09-13,2009-08-29,"Forest","mod13q1_512"
-55.9366,-12.0407,2010-09-14,2011-08-29,"Forest","mod13q1_512"
-55.9366,-12.0407,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.9366,-12.0407,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9212,-12.0385,2010-09-14,2011-08-29,"Forest","mod13q1_512"
-55.9212,-12.0385,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.9423,-12.041,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.9424,-12.0353,2010-09-14,2011-08-29,"Forest","mod13q1_512"
-55.9424,-12.0353,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.9424,-12.0353,2012-09-13,2013-08-29,"Forest","mod13q1_512"
-55.92,-12.036,2008-09-13,2009-08-29,"Forest","mod13q1_512"
-55.9212,-12.0385,2011-09-14,2012-08-28,"Forest","mod13q1_512"
-55.9366,-12.0407,2009-09-14,2010-08-29,"Forest","mod13q1_512"
-55.92,-12.036,2009-09-14,2010-08-29,"Forest","mod13q1_512"
-57.9577,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9577,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9558,-13.433,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9558,-13.4311,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9558,-13.4292,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9558,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9558,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9558,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9539,-13.433,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9539,-13.4311,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9539,-13.4292,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9539,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9539,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9539,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.952,-13.4311,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.952,-13.4292,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.952,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.952,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.952,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9501,-13.4311,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9501,-13.4292,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9501,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9501,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9501,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9482,-13.4311,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9482,-13.4292,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9482,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9482,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9482,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9463,-13.4311,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9463,-13.4292,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9463,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9463,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9463,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9463,-13.4216,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9444,-13.4292,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9444,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9444,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9444,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9444,-13.4216,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9425,-13.4292,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9425,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9425,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9425,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9425,-13.4216,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9406,-13.4292,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9406,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9406,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9406,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9406,-13.4216,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9387,-13.4292,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9387,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9387,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9387,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9387,-13.4216,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9387,-13.4197,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9368,-13.4292,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9368,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9368,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9368,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9368,-13.4216,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9368,-13.4197,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9349,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9349,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9349,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9349,-13.4216,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9349,-13.4197,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.933,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.933,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.933,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.933,-13.4216,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.933,-13.4197,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9311,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9311,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9311,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9311,-13.4216,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9311,-13.4197,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9292,-13.4273,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9292,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9292,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9292,-13.4216,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9273,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9273,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9273,-13.4216,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9254,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9254,-13.4235,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9254,-13.4216,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
-57.9235,-13.4254,2006-09-14,2007-08-29,"Soy_Fallow","mod13q1_512"
